Operon_1	IMGVR_UViG_2512564074_000004|2512564074|2512571865|2172747-2228723_16
Operon_101	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_32
Operon_101	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_33
Operon_102	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_35
Operon_102	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_36
Operon_103	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_54
Operon_104	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_55
Operon_104	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_56
Operon_105	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_57
Operon_106	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_58
Operon_106	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_59
Operon_106	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_60
Operon_107	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_61
Operon_108	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_62
Operon_109	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_63
Operon_109	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_64
Operon_109	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_65
Operon_109	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_66
Operon_109	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_67
Operon_109	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_68
Operon_110	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_69
Operon_111	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_70
Operon_111	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_71
Operon_112	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_72
Operon_113	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_2
Operon_113	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_3
Operon_114	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_6
Operon_115	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_7
Operon_115	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_8
Operon_115	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_9
Operon_115	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_10
Operon_115	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_11
Operon_115	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_12
Operon_115	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_13
Operon_115	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_14
Operon_115	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_15
Operon_115	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_16
Operon_116	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_17
Operon_116	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_18
Operon_116	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_19
Operon_116	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_20
Operon_116	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_21
Operon_116	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_22
Operon_116	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_23
Operon_116	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_24
Operon_116	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_25
Operon_116	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_26
Operon_116	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_27
Operon_116	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_28
Operon_116	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_29
Operon_116	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_30
Operon_116	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_31
Operon_117	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_34
Operon_118	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_37
Operon_118	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_38
Operon_118	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_39
Operon_119	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_40
Operon_119	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_41
Operon_119	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_42
Operon_120	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_43
Operon_121	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_44
Operon_121	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_45
Operon_121	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_46
Operon_121	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_47
Operon_121	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_48
Operon_121	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_49
Operon_122	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_50
Operon_122	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_51
Operon_122	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_52
Operon_123	IMGVR_UViG_2545555808_000001|2545555808|2545560327|749488-795932_53
Operon_124	IMGVR_UViG_2551306162_000001|2551306162|2551352814_3
Operon_125	IMGVR_UViG_2551306162_000001|2551306162|2551352814_99
Operon_125	IMGVR_UViG_2551306162_000001|2551306162|2551352814_100
Operon_126	IMGVR_UViG_2551306162_000001|2551306162|2551352814_101
Operon_126	IMGVR_UViG_2551306162_000001|2551306162|2551352814_102
Operon_126	IMGVR_UViG_2551306162_000001|2551306162|2551352814_103
Operon_126	IMGVR_UViG_2551306162_000001|2551306162|2551352814_104
Operon_127	IMGVR_UViG_2551306162_000001|2551306162|2551352814_105
Operon_128	IMGVR_UViG_2551306162_000001|2551306162|2551352814_106
Operon_128	IMGVR_UViG_2551306162_000001|2551306162|2551352814_107
Operon_128	IMGVR_UViG_2551306162_000001|2551306162|2551352814_108
Operon_128	IMGVR_UViG_2551306162_000001|2551306162|2551352814_109
Operon_129	IMGVR_UViG_2551306162_000001|2551306162|2551352814_110
Operon_130	IMGVR_UViG_2551306162_000001|2551306162|2551352814_111
Operon_130	IMGVR_UViG_2551306162_000001|2551306162|2551352814_112
Operon_131	IMGVR_UViG_2551306162_000001|2551306162|2551352814_113
Operon_131	IMGVR_UViG_2551306162_000001|2551306162|2551352814_114
Operon_131	IMGVR_UViG_2551306162_000001|2551306162|2551352814_115
Operon_132	IMGVR_UViG_2551306162_000001|2551306162|2551352814_117
Operon_132	IMGVR_UViG_2551306162_000001|2551306162|2551352814_118
Operon_132	IMGVR_UViG_2551306162_000001|2551306162|2551352814_119
Operon_132	IMGVR_UViG_2551306162_000001|2551306162|2551352814_120
Operon_133	IMGVR_UViG_2551306162_000001|2551306162|2551352814_138
Operon_134	IMGVR_UViG_2551306162_000001|2551306162|2551352814_169
Operon_135	IMGVR_UViG_2551306162_000001|2551306162|2551352814_171
Operon_136	IMGVR_UViG_2551306162_000001|2551306162|2551352814_172
Operon_137	IMGVR_UViG_2551306162_000001|2551306162|2551352814_1
Operon_137	IMGVR_UViG_2551306162_000001|2551306162|2551352814_2
Operon_138	IMGVR_UViG_2551306162_000001|2551306162|2551352814_4
Operon_139	IMGVR_UViG_2551306162_000001|2551306162|2551352814_5
Operon_139	IMGVR_UViG_2551306162_000001|2551306162|2551352814_6
Operon_139	IMGVR_UViG_2551306162_000001|2551306162|2551352814_7
Operon_139	IMGVR_UViG_2551306162_000001|2551306162|2551352814_8
Operon_139	IMGVR_UViG_2551306162_000001|2551306162|2551352814_9
Operon_139	IMGVR_UViG_2551306162_000001|2551306162|2551352814_10
Operon_139	IMGVR_UViG_2551306162_000001|2551306162|2551352814_11
Operon_139	IMGVR_UViG_2551306162_000001|2551306162|2551352814_12
Operon_139	IMGVR_UViG_2551306162_000001|2551306162|2551352814_13
Operon_139	IMGVR_UViG_2551306162_000001|2551306162|2551352814_14
Operon_139	IMGVR_UViG_2551306162_000001|2551306162|2551352814_15
Operon_139	IMGVR_UViG_2551306162_000001|2551306162|2551352814_16
Operon_139	IMGVR_UViG_2551306162_000001|2551306162|2551352814_17
Operon_139	IMGVR_UViG_2551306162_000001|2551306162|2551352814_18
Operon_140	IMGVR_UViG_2551306162_000001|2551306162|2551352814_19
Operon_140	IMGVR_UViG_2551306162_000001|2551306162|2551352814_20
Operon_141	IMGVR_UViG_2551306162_000001|2551306162|2551352814_21
Operon_142	IMGVR_UViG_2551306162_000001|2551306162|2551352814_22
Operon_142	IMGVR_UViG_2551306162_000001|2551306162|2551352814_23
Operon_142	IMGVR_UViG_2551306162_000001|2551306162|2551352814_24
Operon_142	IMGVR_UViG_2551306162_000001|2551306162|2551352814_25
Operon_142	IMGVR_UViG_2551306162_000001|2551306162|2551352814_26
Operon_143	IMGVR_UViG_2551306162_000001|2551306162|2551352814_27
Operon_143	IMGVR_UViG_2551306162_000001|2551306162|2551352814_28
Operon_144	IMGVR_UViG_2551306162_000001|2551306162|2551352814_29
Operon_144	IMGVR_UViG_2551306162_000001|2551306162|2551352814_30
Operon_144	IMGVR_UViG_2551306162_000001|2551306162|2551352814_31
Operon_145	IMGVR_UViG_2551306162_000001|2551306162|2551352814_32
Operon_145	IMGVR_UViG_2551306162_000001|2551306162|2551352814_33
Operon_146	IMGVR_UViG_2551306162_000001|2551306162|2551352814_34
Operon_146	IMGVR_UViG_2551306162_000001|2551306162|2551352814_35
Operon_146	IMGVR_UViG_2551306162_000001|2551306162|2551352814_36
Operon_146	IMGVR_UViG_2551306162_000001|2551306162|2551352814_37
Operon_146	IMGVR_UViG_2551306162_000001|2551306162|2551352814_38
Operon_146	IMGVR_UViG_2551306162_000001|2551306162|2551352814_39
Operon_146	IMGVR_UViG_2551306162_000001|2551306162|2551352814_40
Operon_146	IMGVR_UViG_2551306162_000001|2551306162|2551352814_41
Operon_147	IMGVR_UViG_2551306162_000001|2551306162|2551352814_42
Operon_147	IMGVR_UViG_2551306162_000001|2551306162|2551352814_43
Operon_148	IMGVR_UViG_2551306162_000001|2551306162|2551352814_44
Operon_149	IMGVR_UViG_2551306162_000001|2551306162|2551352814_45
Operon_149	IMGVR_UViG_2551306162_000001|2551306162|2551352814_46
Operon_150	IMGVR_UViG_2551306162_000001|2551306162|2551352814_47
Operon_151	IMGVR_UViG_2551306162_000001|2551306162|2551352814_48
Operon_151	IMGVR_UViG_2551306162_000001|2551306162|2551352814_49
Operon_152	IMGVR_UViG_2551306162_000001|2551306162|2551352814_50
Operon_152	IMGVR_UViG_2551306162_000001|2551306162|2551352814_51
Operon_152	IMGVR_UViG_2551306162_000001|2551306162|2551352814_52
Operon_152	IMGVR_UViG_2551306162_000001|2551306162|2551352814_53
Operon_152	IMGVR_UViG_2551306162_000001|2551306162|2551352814_54
Operon_152	IMGVR_UViG_2551306162_000001|2551306162|2551352814_55
Operon_153	IMGVR_UViG_2551306162_000001|2551306162|2551352814_56
Operon_153	IMGVR_UViG_2551306162_000001|2551306162|2551352814_57
Operon_153	IMGVR_UViG_2551306162_000001|2551306162|2551352814_58
Operon_153	IMGVR_UViG_2551306162_000001|2551306162|2551352814_59
Operon_153	IMGVR_UViG_2551306162_000001|2551306162|2551352814_60
Operon_153	IMGVR_UViG_2551306162_000001|2551306162|2551352814_61
Operon_153	IMGVR_UViG_2551306162_000001|2551306162|2551352814_62
Operon_153	IMGVR_UViG_2551306162_000001|2551306162|2551352814_63
Operon_153	IMGVR_UViG_2551306162_000001|2551306162|2551352814_64
Operon_153	IMGVR_UViG_2551306162_000001|2551306162|2551352814_65
Operon_153	IMGVR_UViG_2551306162_000001|2551306162|2551352814_66
Operon_153	IMGVR_UViG_2551306162_000001|2551306162|2551352814_67
Operon_153	IMGVR_UViG_2551306162_000001|2551306162|2551352814_68
Operon_154	IMGVR_UViG_2551306162_000001|2551306162|2551352814_69
Operon_155	IMGVR_UViG_2551306162_000001|2551306162|2551352814_70
Operon_155	IMGVR_UViG_2551306162_000001|2551306162|2551352814_71
Operon_155	IMGVR_UViG_2551306162_000001|2551306162|2551352814_72
Operon_155	IMGVR_UViG_2551306162_000001|2551306162|2551352814_73
Operon_155	IMGVR_UViG_2551306162_000001|2551306162|2551352814_74
Operon_155	IMGVR_UViG_2551306162_000001|2551306162|2551352814_75
Operon_155	IMGVR_UViG_2551306162_000001|2551306162|2551352814_76
Operon_155	IMGVR_UViG_2551306162_000001|2551306162|2551352814_77
Operon_155	IMGVR_UViG_2551306162_000001|2551306162|2551352814_78
Operon_155	IMGVR_UViG_2551306162_000001|2551306162|2551352814_79
Operon_155	IMGVR_UViG_2551306162_000001|2551306162|2551352814_80
Operon_155	IMGVR_UViG_2551306162_000001|2551306162|2551352814_81
Operon_155	IMGVR_UViG_2551306162_000001|2551306162|2551352814_82
Operon_156	IMGVR_UViG_2551306162_000001|2551306162|2551352814_83
Operon_156	IMGVR_UViG_2551306162_000001|2551306162|2551352814_84
Operon_156	IMGVR_UViG_2551306162_000001|2551306162|2551352814_85
Operon_156	IMGVR_UViG_2551306162_000001|2551306162|2551352814_86
Operon_156	IMGVR_UViG_2551306162_000001|2551306162|2551352814_87
Operon_156	IMGVR_UViG_2551306162_000001|2551306162|2551352814_88
Operon_156	IMGVR_UViG_2551306162_000001|2551306162|2551352814_89
Operon_157	IMGVR_UViG_2551306162_000001|2551306162|2551352814_90
Operon_157	IMGVR_UViG_2551306162_000001|2551306162|2551352814_91
Operon_157	IMGVR_UViG_2551306162_000001|2551306162|2551352814_92
Operon_157	IMGVR_UViG_2551306162_000001|2551306162|2551352814_93
Operon_157	IMGVR_UViG_2551306162_000001|2551306162|2551352814_94
Operon_157	IMGVR_UViG_2551306162_000001|2551306162|2551352814_95
Operon_157	IMGVR_UViG_2551306162_000001|2551306162|2551352814_96
Operon_157	IMGVR_UViG_2551306162_000001|2551306162|2551352814_97
Operon_157	IMGVR_UViG_2551306162_000001|2551306162|2551352814_98
Operon_158	IMGVR_UViG_2551306162_000001|2551306162|2551352814_116
Operon_159	IMGVR_UViG_2551306162_000001|2551306162|2551352814_121
Operon_159	IMGVR_UViG_2551306162_000001|2551306162|2551352814_122
Operon_159	IMGVR_UViG_2551306162_000001|2551306162|2551352814_123
Operon_159	IMGVR_UViG_2551306162_000001|2551306162|2551352814_124
Operon_159	IMGVR_UViG_2551306162_000001|2551306162|2551352814_125
Operon_159	IMGVR_UViG_2551306162_000001|2551306162|2551352814_126
Operon_159	IMGVR_UViG_2551306162_000001|2551306162|2551352814_127
Operon_159	IMGVR_UViG_2551306162_000001|2551306162|2551352814_128
Operon_159	IMGVR_UViG_2551306162_000001|2551306162|2551352814_129
Operon_159	IMGVR_UViG_2551306162_000001|2551306162|2551352814_130
Operon_159	IMGVR_UViG_2551306162_000001|2551306162|2551352814_131
Operon_159	IMGVR_UViG_2551306162_000001|2551306162|2551352814_132
Operon_159	IMGVR_UViG_2551306162_000001|2551306162|2551352814_133
Operon_159	IMGVR_UViG_2551306162_000001|2551306162|2551352814_134
Operon_159	IMGVR_UViG_2551306162_000001|2551306162|2551352814_135
Operon_159	IMGVR_UViG_2551306162_000001|2551306162|2551352814_136
Operon_160	IMGVR_UViG_2551306162_000001|2551306162|2551352814_137
Operon_161	IMGVR_UViG_2551306162_000001|2551306162|2551352814_139
Operon_162	IMGVR_UViG_2551306162_000001|2551306162|2551352814_140
Operon_162	IMGVR_UViG_2551306162_000001|2551306162|2551352814_141
Operon_162	IMGVR_UViG_2551306162_000001|2551306162|2551352814_142
Operon_162	IMGVR_UViG_2551306162_000001|2551306162|2551352814_143
Operon_162	IMGVR_UViG_2551306162_000001|2551306162|2551352814_144
Operon_162	IMGVR_UViG_2551306162_000001|2551306162|2551352814_145
Operon_162	IMGVR_UViG_2551306162_000001|2551306162|2551352814_146
Operon_162	IMGVR_UViG_2551306162_000001|2551306162|2551352814_147
Operon_162	IMGVR_UViG_2551306162_000001|2551306162|2551352814_148
Operon_162	IMGVR_UViG_2551306162_000001|2551306162|2551352814_149
Operon_162	IMGVR_UViG_2551306162_000001|2551306162|2551352814_150
Operon_162	IMGVR_UViG_2551306162_000001|2551306162|2551352814_151
Operon_162	IMGVR_UViG_2551306162_000001|2551306162|2551352814_152
Operon_162	IMGVR_UViG_2551306162_000001|2551306162|2551352814_153
Operon_162	IMGVR_UViG_2551306162_000001|2551306162|2551352814_154
Operon_162	IMGVR_UViG_2551306162_000001|2551306162|2551352814_155
Operon_162	IMGVR_UViG_2551306162_000001|2551306162|2551352814_156
Operon_162	IMGVR_UViG_2551306162_000001|2551306162|2551352814_157
Operon_162	IMGVR_UViG_2551306162_000001|2551306162|2551352814_158
Operon_162	IMGVR_UViG_2551306162_000001|2551306162|2551352814_159
Operon_163	IMGVR_UViG_2551306162_000001|2551306162|2551352814_160
Operon_163	IMGVR_UViG_2551306162_000001|2551306162|2551352814_161
Operon_163	IMGVR_UViG_2551306162_000001|2551306162|2551352814_162
Operon_163	IMGVR_UViG_2551306162_000001|2551306162|2551352814_163
Operon_163	IMGVR_UViG_2551306162_000001|2551306162|2551352814_164
Operon_163	IMGVR_UViG_2551306162_000001|2551306162|2551352814_165
Operon_163	IMGVR_UViG_2551306162_000001|2551306162|2551352814_166
Operon_163	IMGVR_UViG_2551306162_000001|2551306162|2551352814_167
Operon_163	IMGVR_UViG_2551306162_000001|2551306162|2551352814_168
Operon_164	IMGVR_UViG_2551306162_000001|2551306162|2551352814_170
Operon_165	IMGVR_UViG_2561511114_000002|2561511114|2561539759|11197-93489_4
Operon_166	IMGVR_UViG_2561511114_000002|2561511114|2561539759|11197-93489_6
Operon_166	IMGVR_UViG_2561511114_000002|2561511114|2561539759|11197-93489_7
Operon_167	IMGVR_UViG_2561511114_000002|2561511114|2561539759|11197-93489_8
Operon_167	IMGVR_UViG_2561511114_000002|2561511114|2561539759|11197-93489_9
Operon_168	IMGVR_UViG_2561511114_000002|2561511114|2561539759|11197-93489_10
Operon_168	IMGVR_UViG_2561511114_000002|2561511114|2561539759|11197-93489_11
Operon_168	IMGVR_UViG_2561511114_000002|2561511114|2561539759|11197-93489_12
Operon_169	IMGVR_UViG_2561511114_000002|2561511114|2561539759|11197-93489_13
Operon_169	IMGVR_UViG_2561511114_000002|2561511114|2561539759|11197-93489_14
Operon_170	IMGVR_UViG_2561511114_000002|2561511114|2561539759|11197-93489_15
Operon_170	IMGVR_UViG_2561511114_000002|2561511114|2561539759|11197-93489_16
Operon_170	IMGVR_UViG_2561511114_000002|2561511114|2561539759|11197-93489_17
Operon_170	IMGVR_UViG_2561511114_000002|2561511114|2561539759|11197-93489_18
Operon_170	IMGVR_UViG_2561511114_000002|2561511114|2561539759|11197-93489_19
Operon_170	IMGVR_UViG_2561511114_000002|2561511114|2561539759|11197-93489_20
Operon_170	IMGVR_UViG_2561511114_000002|2561511114|2561539759|11197-93489_21
Operon_170	IMGVR_UViG_2561511114_000002|2561511114|2561539759|11197-93489_22
Operon_170	IMGVR_UViG_2561511114_000002|2561511114|2561539759|11197-93489_23
Operon_170	IMGVR_UViG_2561511114_000002|2561511114|2561539759|11197-93489_24
Operon_170	IMGVR_UViG_2561511114_000002|2561511114|2561539759|11197-93489_25
Operon_170	IMGVR_UViG_2561511114_000002|2561511114|2561539759|11197-93489_26
Operon_170	IMGVR_UViG_2561511114_000002|2561511114|2561539759|11197-93489_27
Operon_171	IMGVR_UViG_2561511114_000002|2561511114|2561539759|11197-93489_28
Operon_171	IMGVR_UViG_2561511114_000002|2561511114|2561539759|11197-93489_29
Operon_172	IMGVR_UViG_2561511114_000002|2561511114|2561539759|11197-93489_30
Operon_173	IMGVR_UViG_2561511114_000002|2561511114|2561539759|11197-93489_31
Operon_173	IMGVR_UViG_2561511114_000002|2561511114|2561539759|11197-93489_32
Operon_173	IMGVR_UViG_2561511114_000002|2561511114|2561539759|11197-93489_33
Operon_173	IMGVR_UViG_2561511114_000002|2561511114|2561539759|11197-93489_34
Operon_174	IMGVR_UViG_2561511114_000002|2561511114|2561539759|11197-93489_35
Operon_174	IMGVR_UViG_2561511114_000002|2561511114|2561539759|11197-93489_36
Operon_174	IMGVR_UViG_2561511114_000002|2561511114|2561539759|11197-93489_37
Operon_174	IMGVR_UViG_2561511114_000002|2561511114|2561539759|11197-93489_38
Operon_174	IMGVR_UViG_2561511114_000002|2561511114|2561539759|11197-93489_39
Operon_175	IMGVR_UViG_2561511114_000002|2561511114|2561539759|11197-93489_40
Operon_176	IMGVR_UViG_2561511114_000002|2561511114|2561539759|11197-93489_41
Operon_176	IMGVR_UViG_2561511114_000002|2561511114|2561539759|11197-93489_42
Operon_176	IMGVR_UViG_2561511114_000002|2561511114|2561539759|11197-93489_43
